market_id,time,temperature_2m_mean,temperature_2m_min,temperature_2m_max
delhi,2022-10-28,23.2,17.1,29.7
delhi,2022-10-29,22.6,16.6,28.9
delhi,2022-10-30,22.6,15.5,29.3
delhi,2022-10-31,22.6,16.0,29.3
delhi,2022-11-01,23.6,17.3,30.4
delhi,2022-11-02,23.2,16.7,29.9
delhi,2022-11-03,23.9,17.9,30.4
delhi,2022-11-04,24.1,18.5,30.2
delhi,2022-11-05,24.2,19.3,30.0
delhi,2022-11-06,24.1,19.4,29.7
delhi,2022-11-07,23.5,17.4,30.8
delhi,2022-11-08,22.7,17.1,28.2
delhi,2022-11-09,22.2,17.7,27.6
delhi,2022-11-10,21.9,17.9,27.0
delhi,2022-11-11,20.4,14.8,26.8
delhi,2022-11-12,20.1,14.8,26.5
delhi,2022-11-13,20.4,14.3,26.7
delhi,2022-11-14,21.1,15.6,28.0
delhi,2022-11-15,20.9,15.9,26.8
delhi,2022-11-16,19.6,15.4,25.4
delhi,2022-11-17,18.3,13.2,24.5
delhi,2022-11-18,17.8,11.7,24.5
delhi,2022-11-19,18.1,12.8,24.5
delhi,2022-11-20,17.8,11.1,25.3
delhi,2022-11-21,18.3,12.3,25.9
delhi,2022-11-22,17.9,11.9,25.0
delhi,2022-11-23,17.5,10.9,25.2
delhi,2022-11-24,18.0,11.6,25.4
delhi,2022-11-25,18.2,12.1,25.4
delhi,2022-11-26,17.8,11.8,25.4
delhi,2022-11-27,17.3,10.1,25.1
delhi,2022-11-28,17.1,10.4,24.5
delhi,2022-11-29,17.6,9.5,24.3
delhi,2022-11-30,17.5,10.7,24.8
delhi,2022-12-01,17.1,10.4,24.3
delhi,2022-12-02,16.9,10.4,24.2
delhi,2022-12-03,17.6,11.5,23.9
delhi,2022-12-04,16.9,10.9,23.9
delhi,2022-12-05,16.2,9.3,23.5
delhi,2022-12-06,16.5,10.6,23.8
delhi,2022-12-07,16.8,11.4,23.9
delhi,2022-12-08,16.5,10.4,23.8
delhi,2022-12-09,16.9,10.4,24.5
delhi,2022-12-10,17.6,10.2,25.9
delhi,2022-12-11,18.0,11.6,26.4
delhi,2022-12-12,17.6,11.1,25.9
delhi,2022-12-13,17.4,11.0,25.1
delhi,2022-12-14,16.3,11.2,23.5
delhi,2022-12-15,15.1,9.0,22.6
delhi,2022-12-16,14.9,8.7,22.4
delhi,2022-12-17,14.8,7.8,22.7
delhi,2022-12-18,14.6,7.9,22.3
delhi,2022-12-19,14.5,7.4,22.3
delhi,2022-12-20,14.2,7.9,21.4
delhi,2022-12-21,13.1,7.4,19.8
delhi,2022-12-22,12.8,7.2,19.9
delhi,2022-12-23,12.6,6.2,19.9
delhi,2022-12-24,13.4,9.3,19.8
delhi,2022-12-25,11.2,5.6,18.0
delhi,2022-12-26,11.5,6.1,18.1
delhi,2022-12-27,12.6,6.9,19.6
delhi,2022-12-28,13.8,8.1,21.3
delhi,2022-12-29,14.6,10.0,20.6
delhi,2022-12-30,15.7,11.5,21.3
delhi,2022-12-31,13.7,9.6,19.7
delhi,2023-01-01,12.8,7.3,19.1
delhi,2023-01-02,13.3,9.3,18.1
delhi,2023-01-03,11.9,5.4,17.1
delhi,2023-01-04,11.0,5.7,17.2
delhi,2023-01-05,9.7,5.6,15.8
delhi,2023-01-06,7.8,3.4,14.0
delhi,2023-01-07,8.7,2.8,16.2
delhi,2023-01-08,10.9,5.3,18.2
delhi,2023-01-09,11.3,5.1,18.6
delhi,2023-01-10,12.7,7.1,19.9
delhi,2023-01-11,12.4,7.7,18.9
delhi,2023-01-12,15.2,11.9,20.5
delhi,2023-01-13,14.7,10.9,20.3
delhi,2023-01-14,12.9,8.6,17.6
delhi,2023-01-15,10.5,6.1,16.5
delhi,2023-01-16,9.7,3.0,16.6
delhi,2023-01-17,10.0,3.9,17.1
delhi,2023-01-18,10.1,2.7,17.5
delhi,2023-01-19,12.5,6.7,19.2
delhi,2023-01-20,14.5,9.5,20.6
delhi,2023-01-21,14.1,7.2,21.0
delhi,2023-01-22,14.9,7.9,22.1
delhi,2023-01-23,16.4,9.4,23.3
delhi,2023-01-24,16.2,11.6,20.4
delhi,2023-01-25,16.8,13.4,21.6
delhi,2023-01-26,15.1,11.1,19.7
delhi,2023-01-27,13.2,8.0,20.0
delhi,2023-01-28,13.5,6.8,21.5
delhi,2023-01-29,13.2,8.3,17.7
delhi,2023-01-30,14.0,10.7,17.4
delhi,2023-01-31,14.7,9.8,21.0
delhi,2023-02-01,14.4,9.2,21.1
delhi,2023-02-02,15.3,9.5,22.9
delhi,2023-02-03,15.5,9.0,23.0
delhi,2023-02-04,16.1,9.9,23.5
delhi,2023-02-05,16.8,10.7,24.0
delhi,2023-02-06,17.5,9.5,25.7
delhi,2023-02-07,17.3,12.1,24.3
delhi,2023-02-08,16.1,9.5,23.3
delhi,2023-02-09,17.6,8.5,27.1
delhi,2023-02-10,19.2,12.9,26.1
delhi,2023-02-11,19.0,13.2,26.9
delhi,2023-02-12,16.5,10.1,22.8
delhi,2023-02-13,15.9,10.2,22.6
delhi,2023-02-14,17.5,11.7,24.4
delhi,2023-02-15,19.3,13.6,27.1
delhi,2023-02-16,18.9,11.0,26.6
delhi,2023-02-17,19.7,12.0,27.7
delhi,2023-02-18,19.4,11.9,27.4
delhi,2023-02-19,20.8,13.6,29.0
delhi,2023-02-20,22.7,14.3,31.4
delhi,2023-02-21,22.5,14.5,30.5
delhi,2023-02-22,21.4,14.0,29.0
delhi,2023-02-23,20.7,13.5,28.9
delhi,2023-02-24,20.2,11.8,28.5
delhi,2023-02-25,20.6,12.0,29.2
delhi,2023-02-26,22.4,14.8,29.9
delhi,2023-02-27,22.3,14.8,30.1
delhi,2023-02-28,21.9,14.5,29.2
delhi,2023-03-01,22.4,15.0,29.9
delhi,2023-03-02,22.6,14.8,30.2
delhi,2023-03-03,23.3,16.8,30.7
delhi,2023-03-04,22.6,17.1,29.4
delhi,2023-03-05,22.5,15.8,29.8
delhi,2023-03-06,22.0,15.0,29.2
delhi,2023-03-07,22.0,13.9,29.4
delhi,2023-03-08,22.2,15.3,29.0
delhi,2023-03-09,22.0,15.1,28.5
delhi,2023-03-10,22.4,14.7,29.8
delhi,2023-03-11,23.3,15.1,30.6
delhi,2023-03-12,25.2,18.7,32.0
delhi,2023-03-13,24.3,17.7,32.0
delhi,2023-03-14,24.6,16.3,32.6
delhi,2023-03-15,24.9,18.5,32.2
delhi,2023-03-16,24.5,18.1,32.1
delhi,2023-03-17,22.9,18.5,28.6
delhi,2023-03-18,21.4,17.7,26.2
delhi,2023-03-19,20.8,16.6,25.6
delhi,2023-03-20,18.9,16.4,23.5
delhi,2023-03-21,18.8,15.4,23.1
delhi,2023-03-22,19.9,14.0,26.4
delhi,2023-03-23,22.0,14.8,28.7
delhi,2023-03-24,22.1,16.4,27.3
delhi,2023-03-25,21.7,17.8,27.2
delhi,2023-03-26,21.7,15.5,28.3
delhi,2023-03-27,21.3,15.3,27.6
delhi,2023-03-28,22.0,15.3,28.7
delhi,2023-03-29,23.6,15.7,31.3
delhi,2023-03-30,23.6,17.7,31.0
delhi,2023-03-31,20.7,17.8,25.0
delhi,2023-04-01,21.0,16.6,26.1
delhi,2023-04-02,22.0,15.1,28.5
delhi,2023-04-03,23.5,17.6,30.7
delhi,2023-04-04,23.1,17.3,28.8
delhi,2023-04-05,23.0,15.6,30.2
delhi,2023-04-06,23.9,16.8,31.2
delhi,2023-04-07,23.7,15.9,31.5
