market_id,time,temperature_2m_mean,temperature_2m_min,temperature_2m_max
london,2021-05-29,14.2,10.1,19.0
london,2021-05-30,12.1,7.3,17.8
london,2021-05-31,15.1,7.9,21.8
london,2021-06-01,17.5,11.1,23.4
london,2021-06-02,19.1,12.0,25.2
london,2021-06-03,18.7,15.0,22.6
london,2021-06-04,14.4,13.1,15.8
london,2021-06-05,16.7,12.2,21.5
london,2021-06-06,16.7,11.4,20.3
london,2021-06-07,16.9,11.7,21.2
london,2021-06-08,17.2,10.7,22.3
london,2021-06-09,17.8,11.0,23.4
london,2021-06-10,18.2,13.6,22.3
london,2021-06-11,18.9,15.3,22.6
london,2021-06-12,18.1,15.5,21.0
london,2021-06-13,19.3,11.6,26.0
london,2021-06-14,20.5,13.0,26.6
london,2021-06-15,18.6,14.4,23.1
london,2021-06-16,20.3,12.8,27.1
london,2021-06-17,19.5,17.2,22.5
london,2021-06-18,14.4,12.0,16.4
london,2021-06-19,14.1,11.5,17.4
london,2021-06-20,15.3,13.6,17.9
london,2021-06-21,12.5,11.6,13.7
london,2021-06-22,12.7,10.4,14.8
london,2021-06-23,14.1,6.9,19.7
london,2021-06-24,16.0,10.2,19.7
london,2021-06-25,16.5,13.4,20.0
london,2021-06-26,16.6,12.4,21.2
london,2021-06-27,17.7,13.6,22.1
london,2021-06-28,17.2,14.6,21.1
london,2021-06-29,16.1,13.8,19.0
london,2021-06-30,15.0,13.5,16.7
london,2021-07-01,16.4,12.3,19.6
london,2021-07-02,18.4,13.8,22.2
london,2021-07-03,18.1,15.7,21.5
london,2021-07-04,16.7,14.8,19.7
london,2021-07-05,15.9,12.9,19.2
london,2021-07-06,15.9,13.6,18.9
london,2021-07-07,16.5,12.7,19.9
london,2021-07-08,16.9,13.4,21.1
london,2021-07-09,17.5,12.9,21.6
london,2021-07-10,16.0,12.9,19.8
london,2021-07-11,16.2,11.6,20.0
london,2021-07-12,16.8,13.8,19.9
london,2021-07-13,17.6,13.6,21.2
london,2021-07-14,18.4,14.2,21.7
london,2021-07-15,18.0,13.4,21.9
london,2021-07-16,17.7,11.1,23.8
london,2021-07-17,19.5,12.6,25.3
london,2021-07-18,22.0,13.7,28.2
london,2021-07-19,22.0,16.3,26.9
london,2021-07-20,22.0,15.7,27.6
london,2021-07-21,22.1,16.5,26.9
london,2021-07-22,20.8,15.2,25.2
london,2021-07-23,18.2,14.5,22.1
london,2021-07-24,18.7,15.9,22.4
london,2021-07-25,18.5,16.4,22.3
london,2021-07-26,19.1,15.3,22.9
london,2021-07-27,17.8,15.7,20.2
london,2021-07-28,17.0,14.7,19.7
london,2021-07-29,16.3,12.6,20.2
london,2021-07-30,16.3,14.1,19.1
london,2021-07-31,16.5,13.2,19.8
london,2021-08-01,16.2,13.8,19.3
london,2021-08-02,15.5,12.2,19.2
london,2021-08-03,15.7,10.9,19.7
london,2021-08-04,16.8,11.2,20.8
london,2021-08-05,16.5,12.9,20.0
london,2021-08-06,17.2,15.1,20.9
london,2021-08-07,16.1,13.4,19.7
london,2021-08-08,15.5,13.3,19.3
london,2021-08-09,16.1,13.4,20.1
london,2021-08-10,17.2,12.2,21.6
london,2021-08-11,17.1,12.1,21.9
london,2021-08-12,17.9,14.6,20.9
london,2021-08-13,17.5,13.4,21.5
london,2021-08-14,17.9,13.7,21.8
london,2021-08-15,17.3,13.3,21.3
london,2021-08-16,15.9,13.0,18.0
london,2021-08-17,14.9,11.5,17.8
london,2021-08-18,17.6,15.7,19.9
london,2021-08-19,16.8,14.1,20.0
london,2021-08-20,17.8,15.2,20.8
london,2021-08-21,17.4,14.9,20.3
london,2021-08-22,17.7,15.1,21.2
london,2021-08-23,17.1,14.2,20.0
london,2021-08-24,16.8,13.0,20.9
london,2021-08-25,16.5,13.2,20.2
london,2021-08-26,15.9,14.6,17.6
london,2021-08-27,15.5,12.7,18.4
london,2021-08-28,15.4,11.3,19.5
london,2021-08-29,14.4,10.0,17.7
london,2021-08-30,15.7,13.5,18.2
london,2021-08-31,15.7,13.4,18.3
london,2021-09-01,15.7,12.4,18.8
london,2021-09-02,16.0,14.1,18.3
london,2021-09-03,16.0,11.5,20.3
london,2021-09-04,16.2,13.3,19.7
london,2021-09-05,18.1,14.0,23.2
london,2021-09-06,19.5,12.9,26.0
london,2021-09-07,20.6,14.4,26.9
london,2021-09-08,21.0,16.3,26.4
london,2021-09-09,18.6,15.5,21.6
london,2021-09-10,18.7,16.6,21.3
london,2021-09-11,17.9,15.8,21.0
london,2021-09-12,16.6,12.4,20.5
london,2021-09-13,16.2,13.9,19.1
london,2021-09-14,16.8,14.8,19.2
london,2021-09-15,16.8,14.5,19.4
london,2021-09-16,16.9,12.0,21.2
london,2021-09-17,16.0,12.2,20.4
london,2021-09-18,17.0,12.5,21.9
london,2021-09-19,16.6,14.5,18.7
london,2021-09-20,15.3,11.6,19.0
london,2021-09-21,14.6,10.3,19.4
london,2021-09-22,14.7,9.7,20.0
london,2021-09-23,15.8,11.4,20.2
london,2021-09-24,17.2,13.2,22.5
london,2021-09-25,17.2,14.0,20.7
london,2021-09-26,16.6,13.4,20.2
london,2021-09-27,15.7,12.6,17.2
london,2021-09-28,13.2,10.6,16.1
london,2021-09-29,11.8,8.6,14.5
london,2021-09-30,12.7,7.1,16.1
london,2021-10-01,15.0,9.6,17.2
london,2021-10-02,12.0,8.0,16.2
london,2021-10-03,12.5,9.9,16.0
london,2021-10-04,12.7,10.8,16.1
london,2021-10-05,12.8,9.7,14.7
london,2021-10-06,12.1,9.5,15.6
london,2021-10-07,14.5,9.1,18.5
london,2021-10-08,15.6,11.9,18.0
london,2021-10-09,12.0,7.6,16.5
london,2021-10-10,13.0,9.8,16.5
london,2021-10-11,10.8,7.1,15.4
london,2021-10-12,11.2,7.9,15.1
london,2021-10-13,12.3,9.4,15.6
london,2021-10-14,13.2,10.2,16.1
london,2021-10-15,11.8,8.6,13.6
london,2021-10-16,11.3,8.1,14.8
london,2021-10-17,12.3,10.0,14.8
london,2021-10-18,13.1,8.1,16.6
london,2021-10-19,17.3,15.9,19.0
london,2021-10-20,14.9,11.8,16.6
london,2021-10-21,9.2,5.7,11.3
london,2021-10-22,8.8,5.4,12.9
london,2021-10-23,9.5,4.6,13.5
london,2021-10-24,12.3,9.9,14.7
london,2021-10-25,12.0,9.3,15.2
london,2021-10-26,12.3,9.4,15.9
london,2021-10-27,14.6,13.6,16.2
london,2021-10-28,13.7,11.9,16.1
london,2021-10-29,13.2,10.5,14.6
london,2021-10-30,11.3,9.2,13.7
london,2021-10-31,11.4,8.8,13.5
london,2021-11-01,9.6,5.4,12.5
london,2021-11-02,6.2,2.0,10.7
london,2021-11-03,5.9,1.2,10.3
london,2021-11-04,6.7,4.7,9.2
london,2021-11-05,5.5,0.7,9.3
london,2021-11-06,9.4,6.2,12.0
london,2021-11-07,9.8,5.6,12.3
london,2021-11-08,7.5,2.9,11.2
london,2021-11-09,11.8,10.9,13.8
london,2021-11-10,11.2,9.7,12.6
london,2021-11-11,10.8,8.8,13.8
london,2021-11-12,11.4,8.8,13.9
london,2021-11-13,11.9,11.0,13.1
london,2021-11-14,11.0,8.5,13.0
london,2021-11-15,9.3,7.5,11.7
london,2021-11-16,8.6,6.0,10.6
london,2021-11-17,8.2,5.4,11.1
london,2021-11-18,8.9,4.6,13.4
london,2021-11-19,11.0,9.9,12.2
london,2021-11-20,9.5,7.9,11.2
london,2021-11-21,6.8,4.4,9.7
london,2021-11-22,6.0,4.0,9.5
london,2021-11-23,3.9,1.2,7.8
london,2021-11-24,4.9,2.6,6.5
london,2021-11-25,4.4,0.9,6.2
london,2021-11-26,4.3,0.9,8.3
london,2021-11-27,2.8,1.8,4.8
london,2021-11-28,1.1,-0.8,3.0
london,2021-11-29,0.9,-1.9,4.5
london,2021-11-30,8.4,5.2,10.3
london,2021-12-01,7.7,2.7,10.4
london,2021-12-02,1.7,-1.4,4.3
london,2021-12-03,5.3,-0.9,9.2
london,2021-12-04,6.0,4.3,7.0
london,2021-12-05,4.9,4.0,6.9
london,2021-12-06,3.5,-0.6,6.3
london,2021-12-07,4.3,-0.2,7.7
london,2021-12-08,5.4,4.2,7.2
london,2021-12-09,5.2,3.1,7.5
london,2021-12-10,5.4,3.0,7.4
london,2021-12-11,4.5,0.6,10.4
london,2021-12-12,11.3,10.6,11.9
london,2021-12-13,10.3,9.2,11.2
london,2021-12-14,10.8,9.1,12.3
london,2021-12-15,11.0,9.8,12.0
london,2021-12-16,9.3,6.8,11.1
london,2021-12-17,6.3,4.4,7.6
london,2021-12-18,7.6,6.7,8.3
london,2021-12-19,5.7,4.7,6.7
london,2021-12-20,5.6,4.0,6.8
london,2021-12-21,3.0,-0.9,5.3
london,2021-12-22,0.8,-2.3,4.2
london,2021-12-23,7.5,1.6,11.0
london,2021-12-24,8.1,5.2,9.6
london,2021-12-25,6.5,5.1,7.8
london,2021-12-26,7.0,5.3,9.5
london,2021-12-27,8.6,6.3,10.4
london,2021-12-28,9.6,8.5,10.4
london,2021-12-29,10.5,7.0,14.2
london,2021-12-30,13.4,12.8,14.1
london,2021-12-31,12.8,12.2,14.1
london,2022-01-01,12.6,11.6,14.4
london,2022-01-02,11.3,9.3,12.6
london,2022-01-03,9.1,7.8,10.2
london,2022-01-04,4.9,1.3,7.8
london,2022-01-05,2.4,-0.2,5.5
london,2022-01-06,1.6,-3.7,7.2
london,2022-01-07,3.9,2.0,6.6
london,2022-01-08,5.5,0.6,9.6
london,2022-01-09,3.8,0.8,6.9
london,2022-01-10,4.5,0.1,8.3
london,2022-01-11,8.7,7.7,10.0
london,2022-01-12,4.2,1.4,7.8
london,2022-01-13,2.2,-1.0,7.9
london,2022-01-14,1.6,-1.1,6.5
london,2022-01-15,2.4,-1.0,5.5
london,2022-01-16,5.0,2.0,9.0
london,2022-01-17,2.9,-0.6,7.4
london,2022-01-18,2.2,-1.1,5.8
london,2022-01-19,5.1,3.0,8.5
london,2022-01-20,1.8,-0.7,4.6
london,2022-01-21,0.9,-3.0,5.6
london,2022-01-22,2.4,-1.2,6.1
london,2022-01-23,3.8,2.8,5.4
london,2022-01-24,3.3,2.3,4.9
london,2022-01-25,1.9,-0.4,3.9
london,2022-01-26,3.5,0.7,7.3
london,2022-01-27,7.1,3.0,10.8
london,2022-01-28,4.0,0.1,7.9
london,2022-01-29,9.7,6.2,12.2
london,2022-01-30,4.1,-0.5,6.8
london,2022-01-31,6.0,4.3,7.7
london,2022-02-01,8.9,4.4,12.4
london,2022-02-02,9.7,8.0,11.4
london,2022-02-03,8.5,7.2,10.3
london,2022-02-04,6.6,2.8,8.5
london,2022-02-05,5.8,1.4,9.9
london,2022-02-06,8.9,5.7,10.2
london,2022-02-07,6.2,1.8,9.9
london,2022-02-08,10.1,8.2,12.2
london,2022-02-09,9.7,8.0,12.0
london,2022-02-10,6.3,3.3,9.0
london,2022-02-11,3.4,-0.4,7.5
london,2022-02-12,4.8,1.2,7.7
london,2022-02-13,7.8,6.3,9.6
london,2022-02-14,7.5,5.0,9.6
london,2022-02-15,6.4,1.9,9.3
london,2022-02-16,12.4,8.6,14.6
london,2022-02-17,9.1,7.3,11.4
london,2022-02-18,8.1,4.2,10.9
london,2022-02-19,5.4,2.8,8.7
